id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
284,mantappp produk nya ori dan hasil nya uda lumayan bagus mau order lg lah buat stok,5,0,mantappp produk nya ori dan hasil nya uda lumayan bagus mau order lg lah buat stok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
285,bahan: nya lebut dan harus jenis kulit: cocok buat kulit kusam,5,0,bahan: nya lebut dan harus jenis kulit: cocok buat kulit kusam,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
286,"paketnya sudah sampai sesuai pesanan, packingnya rapi dan aman gk takut bocor. alhamdllh dapet harga promo kemarin jadi murah beli satu setnya😁 terima kasih untuk seler...",5,0,"paketnya sudah sampai sesuai pesanan, packingnya rapi dan aman gk takut bocor. alhamdllh dapet harga...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
287,bahan lembut dan tdk menyengak enak di pakai cocok dengan kulit sy yg kering,5,0,bahan lembut dan tdk menyengak enak di pakai cocok dengan kulit sy yg kering,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
288,"manfaat produk: melembabkan, mencerahkan, bikin glowing jenis kulit: normal bahan: baguss",5,0,"manfaat produk: melembabkan, mencerahkan, bikin glowing jenis kulit: normal bahan: baguss",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
289,bagus bawgat muka cerah halus komedo juga mendinga padaha cuman checkot 1 kli blum habis juga lembuh di muka,4,0,bagus bawgat muka cerah halus komedo juga mendinga padaha cuman checkot 1 kli blum habis juga lembuh...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
290,produk sudah sampai mudah mudahan saya cocok dengan produk ini,5,0,produk sudah sampai mudah mudahan saya cocok dengan produk ini,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
291,"bareng y sudah redy,pengiriman cepat,",5,0,"bareng y sudah redy,pengiriman cepat,",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
292,bahan: sempurna manfaat produk: mencerahkan kulit jenis kulit: kering dan noda membandel sekarang sudah cerah....mantap,5,0,bahan: sempurna manfaat produk: mencerahkan kulit jenis kulit: kering dan noda membandel sekarang su...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
293,bahan: bagus manfaat produk: sangat bagus jenis kulit: ngeflek,5,0,bahan: bagus manfaat produk: sangat bagus jenis kulit: ngeflek,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
294,manfaat produk: cocok untuk wajah kusam jenis kulit: kulit kering dan kusam,4,0,manfaat produk: cocok untuk wajah kusam jenis kulit: kulit kering dan kusam,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
295,"sesuai pesanan,, ngk ada yg bocor atau gmna, smua nya aman,,",5,0,"sesuai pesanan,, ngk ada yg bocor atau gmna, smua nya aman,,",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
296,bahan: bagus manfaat produk: mencerahkan jenis kulit: normal,5,0,bahan: bagus manfaat produk: mencerahkan jenis kulit: normal,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
297,paket sudah sampai dg aman dan cepat...semoga cocok dg produknya.. trimakasih tokopedia jg ban kurir,5,0,paket sudah sampai dg aman dan cepat...semoga cocok dg produknya.. trimakasih tokopedia jg ban kurir,Fake,0.803,4.06,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.355
298,bahan: bagus manfaat produk: bagus jenis kulit: pas,5,0,bahan: bagus manfaat produk: bagus jenis kulit: pas,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
299,bahan: bagus manfaat produk: menghilangkan keriput jenis kulit: normal,5,0,bahan: bagus manfaat produk: menghilangkan keriput jenis kulit: normal,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
300,bahan: bagus cocok d kulit manfaat produk: cepat mencerahkan,5,0,bahan: bagus cocok d kulit manfaat produk: cepat mencerahkan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
301,bahan: lembut manfaat produk: untuk perawatan kulit jenis kulit: semua jenis kulit,5,0,bahan: lembut manfaat produk: untuk perawatan kulit jenis kulit: semua jenis kulit,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
302,paket sudah sampai barang bagus semua,5,0,paket sudah sampai barang bagus semua,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
303,"baguss bikin muka glowing, tapi ak hari pertama pemakaian muka ak terkelupas",5,0,"baguss bikin muka glowing, tapi ak hari pertama pemakaian muka ak terkelupas",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
304,bahan: bgguss manfaat produk: baguss jenis kulit: kering,5,0,bahan: bgguss manfaat produk: baguss jenis kulit: kering,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
305,"bagusss bgtttt akuuu sukaaa, dikulitttakuu jugaa cocokk mantepp bgtt glad2gloww",5,0,"bagusss bgtttt akuuu sukaaa, dikulitttakuu jugaa cocokk mantepp bgtt glad2gloww",Fake,0.95,10.1,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 10}",0.366
306,bahan: baik manfaat produk: kata nya si buat mencerahkan kan jenis kulit: semoga cocok,5,0,bahan: baik manfaat produk: kata nya si buat mencerahkan kan jenis kulit: semoga cocok,Fake,0.805,4.11,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.368
307,"mantep 👍 cepat kali order kemaren hari ini mendarat dgn selamat🥰 thank untuk kurir nya jga, 👍 btw order yg ke 2 x nya😁",5,0,"mantep 👍 cepat kali order kemaren hari ini mendarat dgn selamat🥰 thank untuk kurir nya jga, 👍 btw or...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
308,jenis kulit: sentif manfaat produk: nyaman di pakai bahan: lembut,5,0,jenis kulit: sentif manfaat produk: nyaman di pakai bahan: lembut,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
309,bahan: kurang tau manfaat produk: mencerahkan dan melembabkan jenis kulit: normal,5,0,bahan: kurang tau manfaat produk: mencerahkan dan melembabkan jenis kulit: normal,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
310,bahan: lembut manfaat produk: mencerahkan jenis kulit: normal,5,0,bahan: lembut manfaat produk: mencerahkan jenis kulit: normal,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
311,sesuai mksih sller udh langganan beli di sinih,5,0,sesuai mksih sller udh langganan beli di sinih,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
312,"di aq cocok banget,komedo q langsung bersih dan wajah aq makin cerah dan gak kering kayak kemaren",5,0,"di aq cocok banget,komedo q langsung bersih dan wajah aq makin cerah dan gak kering kayak kemaren",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
313,"barang sdh sampai, kurir juga ramah, tapi sayang pengemasan barang kurang rapi, seharusnya di ksh wadah. biar keliatan rapi .jdu barangnya pas di buka. gk berantakan",5,0,"barang sdh sampai, kurir juga ramah, tapi sayang pengemasan barang kurang rapi, seharusnya di ksh wa...",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
314,bahan: bagus manfaat produk: untuk wajah jenis kulit: untuk mencerahkan kulit,5,0,bahan: bagus manfaat produk: untuk wajah jenis kulit: untuk mencerahkan kulit,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
315,alhamdulillah produk nya cocok di kulit anak saya brng ori toko nya amanah ..👍🏿,5,0,alhamdulillah produk nya cocok di kulit anak saya brng ori toko nya amanah ..👍🏿,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
316,baru nyoba kalo flek hitam pudar beli lg,5,0,baru nyoba kalo flek hitam pudar beli lg,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
317,barang kualitas terbaik material kualitas mantap pengiriman tercepat model barang ter istimewa tidak akan kecewa segera ambil barang nya top markoptop barang nya jos gand...,5,0,barang kualitas terbaik material kualitas mantap pengiriman tercepat model barang ter istimewa tidak...,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
318,pengiriman cepat dan aman tp sayang kulit aq ga cocok pkainya..,5,0,pengiriman cepat dan aman tp sayang kulit aq ga cocok pkainya..,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
319,akhirnya paketnya nyampek semoga cocok dgn kulit wajahku,3,0,akhirnya paketnya nyampek semoga cocok dgn kulit wajahku,Fake,0.802,4.05,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.349
320,kemasan rapi alhamdulillah sampe tidak ada kurang satu pun paking aman.. baru mau coba kalau cocok insyaallah pasti beli lagi,5,0,kemasan rapi alhamdulillah sampe tidak ada kurang satu pun paking aman.. baru mau coba kalau cocok i...,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
321,"udh paket yg k2, cocok beneran bikin wajah lebih cerah, tokonya amanah kurirnya jg ramah",5,0,"udh paket yg k2, cocok beneran bikin wajah lebih cerah, tokonya amanah kurirnya jg ramah",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
322,"barang sudah sampai, semoga cocok pakai ini😊,terima kasih",5,0,"barang sudah sampai, semoga cocok pakai ini😊,terima kasih",Fake,0.805,4.1,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.367
323,bahan: mantap manfaat produk: mencerahkan jenis kulit: semua jenis kulit,5,0,bahan: mantap manfaat produk: mencerahkan jenis kulit: semua jenis kulit,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
324,"udah g perlu kata-kata lagi g2g emg paling oke, hehehe🥰",5,0,"udah g perlu kata-kata lagi g2g emg paling oke, hehehe🥰",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
325,bahan: bagus manfaat produk: bagus jenis kulit: kuning langsat,5,0,bahan: bagus manfaat produk: bagus jenis kulit: kuning langsat,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
326,baguss barang nyy dan cocok buatt sehari sehari,5,0,baguss barang nyy dan cocok buatt sehari sehari,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
327,saya cocok dengan produk ini...halus di wajah saya...sudah lama juga pakai produk ini...makasih kak😊,5,0,saya cocok dengan produk ini...halus di wajah saya...sudah lama juga pakai produk ini...makasih kak😊,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
328,tidak lengket dan manfaatnya sangat bagus untuk jenis kulit apa saja selagi cocok,5,0,tidak lengket dan manfaatnya sangat bagus untuk jenis kulit apa saja selagi cocok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
329,bahan bagus bermanfaat dan berguna untuk kulit dan bagus,5,0,bahan bagus bermanfaat dan berguna untuk kulit dan bagus,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
330,bahan: cair manfaat produk: mencerahkan jenis kulit: semua jenis kulit,5,0,bahan: cair manfaat produk: mencerahkan jenis kulit: semua jenis kulit,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
331,jenis kulit: kulit normal kulit berminyak,5,0,jenis kulit: kulit normal kulit berminyak,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
332,paketnya sdh diterima peking bagus semoga cocok dgn produk ini,5,0,paketnya sdh diterima peking bagus semoga cocok dgn produk ini,Fake,0.803,4.07,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.356
333,mantap kualitas bagus harga murah sesuai lagi,5,0,mantap kualitas bagus harga murah sesuai lagi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
334,sudh paket ke 3 dan cocok di muka saya sudh ad perubahan manfaat produk: mencerahkan jenis kulit: sensitif,5,0,sudh paket ke 3 dan cocok di muka saya sudh ad perubahan manfaat produk: mencerahkan jenis kulit: se...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
335,"packingan amann, suka banget semoga cocok kakaa",5,0,"packingan amann, suka banget semoga cocok kakaa",Fake,0.815,4.31,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.436
336,alhamdulillah paket sudah sampe aman dan rapihe,5,0,alhamdulillah paket sudah sampe aman dan rapihe,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
337,"barang bagus,packing rapi,pngiriman cepat",5,0,"barang bagus,packing rapi,pngiriman cepat",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
338,lengkap semua sayang gak dapet tempat beda nya,5,0,lengkap semua sayang gak dapet tempat beda nya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
339,"kirain ukurannya gede,,ga taunya kecil"" 😪",5,0,"kirain ukurannya gede,,ga taunya kecil"" 😪",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
340,"manfaat produk: scincare jenis kulit: ,normal",5,0,"manfaat produk: scincare jenis kulit: ,normal",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
341,"mupangat produk: bagus banget mempengaruhi wajahku makin kesini makin bersih dan cerah karena memakai skincare ini, mantul banget",5,0,mupangat produk: bagus banget mempengaruhi wajahku makin kesini makin bersih dan cerah karena memaka...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
342,bahan: bagus manfaat produk: ok jenis kulit: ok,5,0,bahan: bagus manfaat produk: ok jenis kulit: ok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
343,semoga selalu cocok sama g2g sampe kapan pun udh mau jalan 1th make nya aman² nya dan cocok🫶🫰,5,0,semoga selalu cocok sama g2g sampe kapan pun udh mau jalan 1th make nya aman² nya dan cocok🫶🫰,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
344,bahan: bagus sdh sering pesang manfaat produk: banyak menghaluskan dan menggelowingkan muka jenis kulit: semua jenis kulit,5,0,bahan: bagus sdh sering pesang manfaat produk: banyak menghaluskan dan menggelowingkan muka jenis ku...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
345,"bahan: lembut,harum manfaat produk: mencerahkan kulit wajah jenis kulit: kusam baru pertama coba semoga cocok dikulit wajah aku",5,0,"bahan: lembut,harum manfaat produk: mencerahkan kulit wajah jenis kulit: kusam baru pertama coba sem...",Fake,0.813,4.27,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.423
346,"manfaat produk: mencerahkan kulit saya jenis kulit: kusam, kering",5,0,"manfaat produk: mencerahkan kulit saya jenis kulit: kusam, kering",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
347,"produk nya cepet bgt sampe nya dan di bungkus dgn aman,menurut saya produk nyaa sangat wangi dan mudah meresap",5,0,"produk nya cepet bgt sampe nya dan di bungkus dgn aman,menurut saya produk nyaa sangat wangi dan mud...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
348,baguss,5,0,baguss,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 1}",0.0
349,ahirnya aku menemukan produk yg cocok untuk muka ku yg susah cerah dan suka bruntusan. pemakaian yg ke 2alhamdulillah,5,0,ahirnya aku menemukan produk yg cocok untuk muka ku yg susah cerah dan suka bruntusan. pemakaian yg ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
