ulasan_cleaned,Rating,Membantu
alhamdulillah barang sampai dengan selamat. untuk harga segitu kualitas barang tidak perlu diragukan. hasil cukuran bersih. gak melukai kulit pula. bahan juga bagus. berk...,5,0
"sesuai gbr n keterangannya. pengemasan sip, kurir jg baik",5,0
"sumpah tangerang ke lampung nyebrang cuma sehari doang. tokonya sat set prosesnya cepet, berfungsi dengan baik langsung gw gunakan di setiap harinya. packing aman pokonya...",5,0
"masa pakai baterai: tahan awet sekalee mantap performa: cepat pangkas jadi kumis mulus pokok nya mantap sekali, kemarin sempat ragu mungkin hanya halu saja. tpi stelah db...",5,0
kualitas bagus sesuai iklan bahan juga terlihat sangat premium,5,0
"seller responsif, packing aman, barang bagus mulus",5,0
"responsif, on time, kemasan baik, barang tersegel ..",5,1
"premium banget dr segi bahannya, barang kecil mudah di bawa2 cocok untuk keperluan mendadak",5,0
"terimakasih barang pesanan saya sudah sampai, cepat, kurir ramah terimakasih untuk toko dan kurir nya, sesuai dengan iklan nya, blom di coba semoga awet, berfungsi dengan...",5,0
"barang berfungsi dengan baik, cuman ada minus di karet penutup lubang charger karena tidak menutup lubangnya dengan rapat",4,0
"shaver sudah berfungsi dengan baik, memang kalau dari sangat dekat masih tetap lebih bersih pakai pisau silet, tapi overall k8 ini luar biasa.",5,0
"easy to use banget sih ini, cuman ini dipake buat kumis/jenggot yang rambutnya masih pendek. kalo yang udah mulai panjang bisa sih cuma berasa sakit nanti",5,1
"kurang bersih hasilnya, tetep lebih rapi hair clipper biasa. terus kalo nyukur jenggot dan kumis dari panjang malah kaya ditarik. ada perih perihnya. tetep cuma emang dip...",4,0
"sudah tiba, dan mantap.. pengiriman cepat dan sesuai estimasi, kurir jg sudah langganan",5,0
barang bagus pengiriman aman,5,1
"bagus banget, tiba2 banget pas dibuka kemasannya nyala panik donk karna gak ada tombol on off wkwkwk maklum baru pertama x hahahahahaha",5,0
"produk sesuai deskripsi, build quality nya baik, packing baik, semoga awet.",5,0
masa pakai baterai: awet performa: berfungsi dengan semestinya,5,0
"barang nya bagus pengiriman pun cepat tapi bonus pencukur hidungnya tidak ada, saya tertarik karena klo pesan di link itu ada bonus pencukur hidung nya, agak kecewa sedik...",5,0
"barang pengiriman cepat, seller fast response, sudah dicoba berfungsi dengan baik",5,1
"saya sudah pakai pisau cukur ini selama 2 bulan dan sangat puas. pisau cukurnya tajam, bikin kulit halus tanpa iritasi. fitur waterproof-nya juga sangat berguna untuk men...",5,0
"design simpel tapi elegan. build quality bagus, feel megangnya juga enak. dan yg pasti fungsional. overall, good news.",5,0
performa: bagus masa pakai baterai: kut tahan lama,5,0
"suka banget sama produk ini, tidak sakit sama sekali, malah tidak kerasa,, kulit jadi mulus tanpa bulu,, pokoknya worth it banget,, gw akan beli lagi sihh",5,0
"gampang di pakai, power sesuai, proses cleaning juga bersih & simple.",5,0
barang bagus berfungsi dengan baik hasil bersih,5,0
"barang sesuai dan qualitas nya bagus, seller nya juga ramah dan responsif.",5,0
"paket udah ada di tangan, paking ny mewah, real pict, semoga awet",5,0
"barang ok datang dengan selamat moga awet, tp ganti harga peso yg baru mahal",4,0
"pengiriman fastrespon cepat banget,produk ori tidak mengecewakan,mantap",5,0
"cakep, bahannya dri plastik atom, meskipun gitu build quality nya kokoh dan cukup berat, buat harga 150k ini udh bagus banget",5,1
"barang sampai dengan selamat, packing aman, barang berfungsi dengan baik, hasil memang sesuai sama harga nya tapi cukup lahh... mantapp",5,0
"lumayan lama sih barang sampai nya, barang nya bagus",5,0
"pengiriman cepat dan aman untuk barangnya lumayan standar aja sih gak yang wow banget tapi gak jelek juga, mengingat harganya yang terjangkau ini boleh dicoba",5,0
"mantap.. respon proses pengiriman cepat.. packaging aman, kualitas bagus.. semoga awet..",5,0
"barangnya bagus banget dan berfungsi normal, pengiriman jg cepet",5,0
"kotak masih segel, model juga keren dan mewah, kurir nya ramah dan baik",5,0
masa pakai baterai: lama menarik & elegan performa: bagus,5,0
"barang bagus, berfungsi dengan baik & normal. semoga awet. tq enchen. 😁",5,0
"barang bagus, berfungsi dengan baik, dan packing rapi 👍🏼",5,1
"mantap ini barangnya, langsung mulus bagian kumis dan jenggot",5,0
sesuai dengan deskripsi dan original juga sangat mudah digunakan juga,5,0
kren dan kemasan pengiriman nya rapi dan bagus jd 100℅ barang tidak rusak,5,0
cukuran keren. rekomen bentuk compact dan mesin kenceng,5,0
"mantap barang udah sampe dengan selamat, respon penjual sangat cepat dan ramah, packing rapi dan aman reccomended seller.....",5,0
performa: bagus sekali. bahan kokoh kuat,4,0
"barangnya mendarat dengan mulus,barang 👍",5,0
masa pakai baterai: bagus mantap,5,0
tampilannya mewah dan bagus dan berfungsi ketika dihidupkan.belum dicoba karena belum dicoba ama suami,5,0
"pesanan sesuai deskripsi, nyaman dipakai pengiriman cepat",5,0
"produk original, build quality nya bagus terimakasih",5,0
"barang berfungsi dengan normal, mantap",5,0
"kemasan rapi dan aman. dikirkm cepat. produk sesuai pesanan. sudah dicoba : mudah dipake, aman di kulit muka. semoga awet.",5,0
"kualitas sesuai harga, msh terasa krg tajam/kulit tertarik. overall ok.",5,2
barang sesuai dengan gambar pengiriman cepat barang berfungsi dengan baik,5,0
"performa baik, masih tahap coba thanks ya",5,0
barang original harga murah... respon cepat... pengiriman kurir rekomendasi tokopedia nggak rekomendasi,5,1
pake aman dan rapih. berfungsi dengan baik serta sampaj repat waktu.,5,0
masa pakai baterai: belum di pakai semoga tahan lama performa: bagus,5,0
barang sesuai pesanan dan barang berfungsi dengan baik,5,0
cukuran untuk kumis dan jenggot pendek berfungsi dengan baik,5,0
"mantap banget ini. bentuknya compact. mata pisau tajem bisa pas di semua lekukan wajah. dan plusnya, bisa sebersih itu.",5,0
"respon penjual sangat baik, pengiriman cepat, barang datang sesuai pesanan dlm keadaan aman 👍 (sudah dipakai berulang x dan bagus)",5,0
"barang berfungsi dengan baik,kualitas nya bagus mudah mudahan awet",5,0
"mantap, barang datang cepet bgt, barang juga berfungsi sempurna, pokoknya top deh",5,0
pesanan tiba lebih cepat dari estimasi. barang berfungsi dengan baik. kurir ramah & baik. terimakasih seller.,5,0
"barang sesuai deskripsi, respon penjual cepat, mantap",5,0
"tajam, rapih seperti paki pisau cukur biasa",5,0
masa pakai baterai: belum tau performa: bagus banget,5,0
"sesuai deskripsi, proses cepat, packing baik, semoga awet",5,0
barang sesuai deskripsi. penjual responsif.,5,0
packaging bagus. barang sampai dengan aman. pisau tajam. build quality nya mantap digenggaman,5,0
"packaging oke, barang sesuai deskripsi, model keren, sudah dicoba, hasilnya cukupbaguss.. terima kasih",5,0
"barangnya sangat rekomended, respon dari sellernya jg cepat banget.. rekomended deh pokoknya",5,0
sudah di tes berfungsi dan dicoba di charge ok,5,0
"barang tiba dg aman & selamat di tangan konsumen. kualitasnya bagus,mudah & nyaman dipakai. aku suka. yg bikin kerennya lagi,barang tiba dg cepat di kota bdg,pdhl...",5,0
"barang bagus, pengiriman juga cepat, pelayanan toko juga bagus, terimakasih ya",5,1
"barang sampai tujuan dengan aman, berfungsi dengan baik dan panduannya mudah di pahami. semoga awet. terima kasih",5,0
"brg bagus, seller gercep kirim nya, brg berfungsi dg baik",5,1
"simple, ringan dan bersih mencukur. gak sia-sia membeli enchen",5,0
produk sesuai pesanan dan berfungsi baik..,5,1
"no komplain , datangnya cepet cuma 2 hari",5,0
hasil cukur bagus pas pertama pakai kaget belum terbiasa lama2 nyaman,5,0
"bagus sekali, saya suka, tajam n hasil cukurnya sangat bersih",5,0
"mantap sihh barang ga ada lecet, pengiriman cepat",5,0
beli pas harga murah dari barang bagus sangat beruntung sekali hehehe. semoga awet,5,0
"pesen di hari sabtu pagi, minggu sore udah sampe bandung. top seller, top jnt juga. thanks! barang memuaskan",5,0
berfungsi dengan baik. semoga awet. model keren. harga ga mahal. design bagus. br kali ini punya shaver. jd ga bisa bandingkan,5,0
paket nya kami sudah terima datang sangat tepat waktu..produkx yg dtng sesuai dng di iklannya,4,0
barang bagus. sesuai. dipake langsung ganteng,5,0
"bagus, tapi pas dtg boxnya rusak🥲",5,0
"recomended banget, barang bagus, tajam design bagus, okelah, respon pelapak cepat dan barang cepat sampai",5,0
"barang sesuai dan nyala, terimakasih banyak, packing kerdus nya juga premium",5,0
"sangat rapi, dan cepat pengiriman, barangnya ok berfungsi dg baik, thanks",5,0
"barang sudah sampai,produk ""oke"" sesuai deskripsi. hasil cukurannya bersih dan halus,mudah² alat nya awet. seller nya ramah,tks tokped",5,1
dipakainya enak dan efektif..kualitas bagus baterainya awet,5,1
"performa: terima kasih pengiriman barang cepat dan dalam keadaan baik,kualitas barang bagus tapi belum dicoba ,mudah-mudahan bagus dan awet.",5,0
"barang sudah di terima dengan baik dan sesuai deskripsi. respon penjual dan pengiriman cepat, harga murah.",5,0
barang sudah sampai produk sesuai pesanan kualitas baik bagus 👍,5,0
"mantabb barangnya berfungsi dengan baik,thanks ya",5,1
"barangnya mantap banget udah anti air, penjualnya juga gercep polll👍👍👍👍👍",5,0
paket nya dah smp seler nya amanah maksih kurir nya ramah,5,0
"masa pakai baterai: yang sangat lama,mantaaap😘",5,0
"mantap, sesuai deskripsi dan barang bekerja dg baik",5,1
untuk barang saya puas tapi tidak dengan ekspedisi. barang sudah sampai di ekspedisi pagi tapi baru diantar sore. saya sudah chat dengan penjual bahwa mau dipakai barangn...,4,0
"berfungsi dgn baik, packingan rapi",5,0
emang simple dan bagus banget👍👍👍 ga perlu nunggu lama buat cukuran lagi,5,0
"produk sangat recommended, mantap buat cukus kumir dan cukut jenggor",5,0
"sampe dengan box yg aman, packing amang banget dan berfungsi dengan baik",5,0
"paket terbungkus rapi, lumayan cepat sampai, barangnya lengkap dan oke.. terimakasih..",5,0
"untuk shaver seharga ini lumayan lah ya, memang masih ada sisa bulunya dikit",4,0
"barang berfungsi dengan jelas, datang dengan cepat",5,0
"pengiriman cepet, barang sesuai, pengemasan oke",5,0
"mantap barang berfungsi dngn baik, smoga awet 🙏",5,0
"ketajaman yang sesuai, good quality, sesuai",5,4
"barang sesuai spek , sudah di test dikulit nyaman dan aman , mantap",5,0
"barang recommended bagus n mantap, mewah pengiriman cepat sangat sesuai keinginan",5,0
"biarkan bintang yg berbicara abangku pokoknya brangnya keren habis puaskan bangettttt yg bikin salfok gue adalah dusnya, pokoknya mantap jgn ragu beli yang k8 ini.. makas...",5,0
"lumayan bagus,tapi mata tumpul,tidak terlalu tajam",1,0
"barang sesuai di foto, pengiriman cepat dan aman",5,0
barang bagus. shaver nya berfungsi maksimal,5,0
"here is the fifth official ascendance of a bookworm fanbook, intended to be read after finishing part 5 volume 3. includes end cards from the anime, coverage of another d...",5,0
"sudah dicoba, berfungsi baik. semoga barangnya awet.. terima kasih..",5,0
sesuai deskripsi..material produk baik,4,0
"barang sesuai pesanan, packing nya bagus, pengiriman cepat.. blm dicoba tp semoga bagusss.. good",5,0
"simple banget pakainya, harga relatif murah, pengiriman cepat, recommend bgt",5,0
barang sesuai pekingan rapi dan aman,4,0
"service cepet bgt, pengiriman cepat, produknya sejauh ini bagus",5,0
barang bisa dipakai buat cukur kumis dengan cukup baik.,4,0
"pengiriman cepat, pengemasan bagus gak ada penyok semoga awet... terima kasih seller",5,0
"paket aman, cepat sampai, kualitas juara dan hasil shaving yang rwarbiasa. easy n safe to use. very recommended for buy!",5,1
bagus berfungsi dengan baik . murah kerennnn.,5,0
pembelian ke2 berfungsi dengan baik 👍👍👍,5,0
"barang bagus sesuai pesanan ..packing rapi recomended bgt semoga awet ,toko amanah",5,0
seger seger hasilnya lumayan rapih jadinya,5,0
"produk aman, bisa digunakan,, terimakasih",5,0
"barangnya bagua & berfungsi dengan baik, terimakasih",5,1
"barang sudah tiba di kediaman kami, pihak toko sangat respond, rekomended akan toko ini barang sesuai diskripsi",5,0
"dikirimnya yg beardo 2, yg notabane harganya lebih murah. terlepas dr kelalaian saya tidak video unboxing tp murni ini adalah kesalahan seller yg salah kirim barang dan m...",1,12
mantap... mesin bekerja dengan baik.. thanks ya,5,0
peraaan beli nya pas live dapat yg pencukur kecil untuk di lobang hidup...ini gak dapat....kecewa x lah.....klo barang ini hidup dan bagus....,3,0
"pengiriman cepat, real pict, packing rapi. recommended.",5,0
barang diterima dengan baik dan sesuai dengan deskripsi produk,5,0
"bagus, sudah di coba semoga aman",4,0
"hasil potongannya bersih, model keren. pop up langsung greng.",5,2
sesuai pesanan mantap recommended seller,5,0
"packingan rapi dan tersegel. ini pesanan ke 2, semoga awet seperti pesanan yg pertama",5,1
barang bagus sesuai discripsi tajam juga,5,0
"produknya ok kecil , pakainya mudah, semoga tahan lama",5,0
"bagus, estetik, keren, tahan air rekomen bangett",5,0
tidak ada alat ntuk potong bulu hidungnya,5,0
"alhamdulillah, berfungsi dengan baik..",5,1
"barangnya sampai dengan selamat, dan packingannya juga rapi.",5,1
"praktis bisa dibawa kemana-mana dan cukup tajam, semoga awet",5,0
"packagingnya wah gila, rapi banget. udh kayak barang eksklusif aja. kualitasnya juga oke 👍🏻",5,0
"design bagus, harga terjangkau, terima kasih.",5,0
barang sudah di terima ..mohon maaf tidak ada di lokasi penerima ..mudah2an aman aman saja barang nya tdk bisa unboxing video,5,0
"alhamdulillah paket suda sampai, cuman kyknya k8 yg ini lebih ringan dari yg pertama sya beli... smoga pemakaiannya awet dan masi sama kyak yg pertama saya beli",4,0
sudah sampai dengan selamat dan berfungsi dengan baik. semoga awet. tq seller,5,0
bagus banget bisa bersih buat cukur jenggot,5,0
"datang langsung pake, dan hasilnya mantap",5,0
"jadilah daripada gak ya kan, he he he he he",5,0
overall okelah cmn ya gimana ya habis nyukur perih,4,1
"barang sampai dengan selamat, barang bagus semoga awet. sudah dicoba dan bersih untuk mencukur janggut dan kumis. hasil sangat halus, terimakasih",5,0
kereen siih barang nya. packing nya juga exlusive. semoga awet barang nya,5,0
performa: terima kasih beneran alat cukur k8 yang bagus dan bermanfaat siapapun yang beli tidak akan kecewa,5,0
brh sdh sampai diterima. tapi kenapa ngga dapat bonus pembersih bulu hidung. kemaren waktu pesan kata nyandapat bous pembersih buhu hidung,5,0
kualitas terbaik..barang sesuai deskripsi..,5,1
sampai dengan selamat... pengiriman jg ya lumayanlah... seleranya jg ramah.. terimakasih.. mudahan awet...,5,1
"terima kasih min,barang sudah sampai dengan selamat,barang bagus sesuai diskripsi",5,0
gilaaa sih baru coba pertama kali shaver ini smooth dan hasilnya wajah jd halus,5,2
"bagus sesuai deskripsi, semoga tahan lama",5,0
recomended seller.. terima kasih seller dan kurir ya.. performa: ok,5,0
"pesanan yg ke 2x produk bagus, sesuai pesanan 👍👍👍",5,0
"barang ny bagus , seller reponsif ... rekomended 👍🏻",5,0
msh tersegel dan ini untuk orderan yg ke 2 dengan varian yg baru...,5,0
performa: bagus dan tahan lama,5,0
"smoga tahan 3 taunan lah ya, hanupis banget nih kak udah bikin produk best value for money utk shaving, aku izin jump out ya kak huhu🖐️✊😆🖐️✊",5,0
"mantaf gan rekomended tokonya,,packing rapi pengiriman cepat",5,0
sudah saya terima sesuai berfungsi dengan baik,5,0
"sesuai deskripsi,praktis,mudah dibawah kemana2",5,2
mantap produknya. sudah di coba dan oke banget. mudah2an bisa tahan lama. toko recomended lah.,5,1
mantap barang nya tapi pisau cukur nya dtg terlambat egk sekalian sama mesin cukur nya,5,0
barang mantap .. sesaui harapan dan tidak mengecewakan,5,0
"barang nya bagus dan sesuai yg di harapkan, semoga awet,terimakasih",5,1
workit bangett gk lebih hakus dari mesin ragum umumnya,5,0
"barang sesuai, packing aman, semoga awet",5,0
packing rapi tepat waktu barang bagus,5,0
"overall baik, thanks min semoga awettt. klo bisa produksi pisau nya juga min.",5,0
